month_interview,years_lived_elsewhere,educ_yrs,age,exper,female,rural,earnings_usd,christian_main,christian_evang,muslim,kikuyu,wealth_group
4,30,16,32,10,1,0,320,1,0,0,0,richest
3,28,16,35,13,1,0,320,1,0,0,0,richest
5,20,13,32,13,1,1,320,1,0,0,1,richest
4,0,16,26,4,1,1,320,0,1,0,0,richer
3,0,0,34,28,1,1,320,0,0,0,0,poorest
4,,15,38,17,1,1,320,0,1,0,1,richer
6,30,6,40,28,1,0,320,0,0,0,0,middle
3,23,10,43,27,1,1,320,0,1,0,0,poorer
4,12,15,27,6,1,0,320,1,0,0,1,richest
2,0,15,29,8,1,0,320,1,0,0,0,richest
6,27,16,29,7,1,0,320,1,0,0,0,richest
5,0,15,45,24,1,1,330,0,1,0,0,richer
2,25,16,31,9,1,0,330,1,0,0,1,richest
5,25,14,28,8,1,0,330,1,0,0,0,richer
7,21,16,40,18,1,1,330,1,0,0,0,richest
3,26,16,28,6,1,0,330,1,0,0,1,richest
2,37,15,37,16,1,0,330,1,0,0,1,richest
3,23,15,25,4,1,0,330,1,0,0,1,richest
3,0,10,39,23,1,1,340,1,0,0,0,poorer
5,24,15,44,23,1,0,340,1,0,0,1,richest
4,0,16,28,6,1,1,340,1,0,0,0,middle
4,28,14,42,22,1,1,340,1,0,0,0,richer
4,19,10,24,8,1,0,340,0,1,0,0,richest
6,25,15,35,14,1,0,340,1,0,0,0,richest
5,27,15,39,18,1,1,340,0,1,0,0,richest
3,26,14,42,22,1,0,340,1,0,0,0,richest
4,23,16,37,15,1,1,340,1,0,0,0,richer
7,36,14,36,16,1,1,340,1,0,0,1,richest
4,0,15,27,6,1,0,340,0,0,1,0,richest
3,41,14,43,23,1,0,340,1,0,0,0,richest
2,0,16,38,16,1,1,340,0,0,0,0,richer
4,27,16,34,12,1,1,340,0,1,0,0,richest
6,33,16,33,11,1,1,350,0,1,0,1,richer
6,39,16,43,21,1,0,350,0,1,0,0,richest
3,31,16,34,12,1,1,350,1,0,0,0,richer
3,26,16,40,18,1,1,350,1,0,0,0,richest
4,39,15,44,23,1,0,350,0,1,0,0,richest
2,19,15,38,17,1,0,350,1,0,0,1,richest
3,31,15,31,10,1,1,350,1,0,0,1,richest
2,31,16,39,17,1,0,350,1,0,0,0,richest
6,27,15,47,26,1,1,350,1,0,0,1,richer
4,0,0,31,25,1,0,350,1,0,0,0,richest
5,23,14,28,8,1,0,350,1,0,0,0,richest
6,0,16,33,11,1,1,350,0,0,1,0,richest
3,15,16,25,3,1,0,350,1,0,0,0,richest
6,5,15,27,6,1,0,350,1,0,0,0,richest
6,26,14,44,24,1,0,350,1,0,0,0,richest
5,21,16,35,13,1,0,350,0,1,0,0,richest
4,32,15,33,12,1,0,350,1,0,0,0,richer
4,21,14,35,15,1,0,350,1,0,0,0,richest
5,3,15,26,5,1,0,350,1,0,0,1,richest
4,0,15,25,4,1,0,350,1,0,0,0,richest
3,28,10,30,14,1,0,350,1,0,0,0,richest
3,9,15,37,16,1,0,350,1,0,0,0,richer
4,29,16,35,13,1,0,350,0,1,0,1,richest
3,0,16,30,8,1,0,350,1,0,0,0,richest
7,29,15,32,11,1,0,350,0,1,0,0,richest
4,15,15,29,8,1,0,350,0,1,0,1,richest
3,26,15,41,20,1,0,350,1,0,0,0,richest
6,0,15,31,10,1,0,350,0,1,0,0,richest
4,35,10,35,19,1,0,350,0,0,0,1,richest
5,23,14,28,8,1,1,350,0,1,0,1,richer
6,25,15,30,9,1,0,350,0,1,0,0,richest
3,34,16,35,13,1,0,350,1,0,0,0,richest
3,27,15,27,6,1,1,350,1,0,0,1,middle
6,0,15,27,6,1,0,350,0,0,0,0,richest
3,6,15,31,10,1,0,350,1,0,0,0,richer
2,35,15,35,14,1,0,350,0,1,0,1,richest
6,21,16,36,14,1,1,350,1,0,0,0,richest
3,20,15,27,6,1,0,350,1,0,0,0,richest
5,0,15,48,27,1,1,350,1,0,0,0,richer
6,0,10,39,23,1,1,350,1,0,0,0,richer
2,27,14,27,7,1,0,350,1,0,0,0,richer
6,24,15,29,8,1,0,350,0,0,1,0,richest
2,25,15,26,5,1,0,350,1,0,0,0,richest
6,29,16,32,10,1,0,350,0,1,0,0,richest
6,24,16,26,4,1,0,350,1,0,0,0,richest
6,23,8,34,20,1,1,350,0,1,0,0,middle
4,25,14,29,9,1,0,350,1,0,0,0,richest
2,28,15,35,14,1,0,350,1,0,0,0,richest
4,0,14,39,19,1,0,350,1,0,0,0,richest
5,23,18,26,2,1,0,350,1,0,0,1,richest
3,27,15,27,6,1,0,350,1,0,0,0,richest
5,35,15,39,18,1,0,350,1,0,0,0,richest
5,23,16,23,1,1,0,350,0,1,0,0,richer
4,0,16,33,11,1,0,350,1,0,0,0,richest
5,22,14,23,3,1,0,350,0,1,0,1,richer
6,0,16,45,23,1,0,350,0,1,0,1,richest
5,32,15,36,15,1,1,350,1,0,0,0,richest
3,25,16,25,3,1,0,350,1,0,0,0,richest
4,0,12,38,20,1,0,350,1,0,0,0,poorer
3,17,16,23,1,1,0,350,1,0,0,0,richest
6,26,15,36,15,1,1,350,1,0,0,0,richest
4,26,16,27,5,1,0,350,1,0,0,0,richest
6,34,15,45,24,1,0,350,1,0,0,1,richest
4,23,16,23,1,1,0,350,1,0,0,1,richest
6,0,10,37,21,1,1,350,1,0,0,0,richer
3,0,16,37,15,1,0,350,0,1,0,1,richest
3,25,16,28,6,1,0,350,1,0,0,0,richest
4,31,10,45,29,1,0,350,0,1,0,0,richest
4,27,15,27,6,1,0,350,1,0,0,0,richest
4,0,14,46,26,1,0,350,1,0,0,0,richer
6,0,15,41,20,1,1,350,0,1,0,0,middle
5,0,15,47,26,1,1,350,1,0,0,0,richer
4,33,16,33,11,1,1,350,1,0,0,0,richest
4,32,14,40,20,1,1,360,1,0,0,0,richest
3,0,16,24,2,1,0,360,1,0,0,0,richest
5,30,17,32,9,1,1,360,1,0,0,0,richest
7,0,16,42,20,1,1,360,1,0,0,0,richest
3,0,15,36,15,1,1,360,0,1,0,0,richer
5,24,15,26,5,1,1,360,1,0,0,0,richest
5,30,14,35,15,1,1,360,1,0,0,0,richest
3,28,15,46,25,1,1,360,1,0,0,0,richer
2,44,16,47,25,1,1,360,1,0,0,0,richer
4,24,14,34,14,1,0,360,0,1,0,0,richest
5,18,15,28,7,1,0,360,0,0,1,0,richest
6,26,16,29,7,1,1,360,1,0,0,0,richer
6,20,15,35,14,1,1,360,1,0,0,0,richest
6,0,14,28,8,1,1,360,1,0,0,1,richest
6,0,16,35,13,1,0,365,1,0,0,0,richer
6,36,15,45,24,1,1,370,1,0,0,0,richer
4,30,14,35,15,1,1,370,0,1,0,0,middle
5,0,15,31,10,1,0,370,0,1,0,0,richest
3,0,14,43,23,1,1,370,1,0,0,0,richer
6,27,10,38,22,1,0,370,0,1,0,1,richest
5,0,15,38,17,1,1,370,0,1,0,0,poorer
6,24,13,38,19,1,0,370,1,0,0,0,richest
4,,16,32,10,1,0,370,0,0,1,0,richest
3,33,16,42,20,1,0,370,1,0,0,0,richest
3,0,16,27,5,1,1,370,1,0,0,0,richer
5,27,16,39,17,1,1,370,1,0,0,0,richest
3,29,14,40,20,1,0,380,1,0,0,0,richest
4,29,16,33,11,1,1,380,0,1,0,0,richer
3,26,16,26,4,1,0,380,1,0,0,0,richest
5,0,16,43,21,1,1,380,1,0,0,0,richer
5,0,15,24,3,1,0,380,1,0,0,1,richest
2,35,14,37,17,1,0,380,1,0,0,0,richest
3,30,15,36,15,1,1,380,1,0,0,0,richest
5,20,10,45,29,1,0,390,0,0,1,0,richest
3,23,15,31,10,1,0,390,1,0,0,0,richest
4,35,16,36,14,1,1,390,0,1,0,0,richer
5,0,14,44,24,1,0,390,0,0,1,0,richest
5,0,14,49,29,1,0,390,0,1,0,0,richest
6,41,2,48,40,1,0,390,0,1,0,0,richer
3,19,7,29,16,1,1,390,0,1,0,0,poorer
4,19,10,35,19,1,0,390,1,0,0,1,richest
5,24,16,30,8,1,0,400,0,1,0,1,richest
5,25,16,28,6,1,0,400,1,0,0,0,richest
6,25,16,27,5,1,1,400,1,0,0,1,richest
4,23,16,28,6,1,0,400,1,0,0,1,richest
6,39,16,40,18,1,0,400,1,0,0,0,richest
2,41,8,46,32,1,1,400,1,0,0,1,richest
4,33,15,39,18,1,0,400,1,0,0,0,richest
4,0,15,25,4,1,1,400,1,0,0,0,middle
4,23,10,23,7,1,0,400,1,0,0,0,richer
4,32,15,45,24,1,0,400,1,0,0,0,richest
3,2,10,22,6,1,0,400,1,0,0,0,richest
2,39,10,43,27,1,0,400,1,0,0,0,richest
4,25,16,25,3,1,0,400,0,1,0,0,richest
4,25,15,30,9,1,0,400,0,1,0,0,richest
6,22,8,34,20,1,1,400,0,1,0,1,middle
6,25,15,25,4,1,0,400,1,0,0,0,richest
5,46,10,47,31,1,0,400,0,1,0,1,richest
6,42,16,44,22,1,0,400,0,1,0,0,richest
7,17,15,34,13,1,0,400,0,0,1,0,richer
5,25,14,25,5,1,0,400,1,0,0,1,richest
5,38,15,38,17,1,0,400,1,0,0,1,richest
3,23,14,43,23,1,0,400,1,0,0,1,richest
6,21,15,24,3,1,0,400,1,0,0,0,richest
3,0,16,32,10,1,0,400,0,1,0,0,richer
5,24,16,29,7,1,1,400,1,0,0,1,richer
4,32,15,35,14,1,0,400,1,0,0,0,richest
7,23,14,42,22,1,0,400,1,0,0,0,richest
2,0,15,39,18,1,0,400,1,0,0,0,richest
6,38,15,38,17,1,0,400,1,0,0,0,richest
6,0,15,35,14,1,0,400,1,0,0,1,richest
4,30,16,45,23,1,0,400,1,0,0,0,richest
6,42,8,44,30,1,0,400,1,0,0,1,richest
2,19,8,30,16,1,0,400,0,0,1,0,richest
2,0,13,32,13,1,0,400,1,0,0,1,richest
2,0,8,25,11,1,1,400,1,0,0,0,middle
6,5,16,39,17,1,1,400,1,0,0,0,richer
5,26,16,26,4,1,0,400,0,1,0,0,richer
3,23,15,26,5,1,0,400,1,0,0,1,richest
3,25,15,27,6,1,1,400,0,1,0,0,richer
6,0,15,45,24,1,0,400,1,0,0,0,richest
4,0,15,42,21,1,0,400,0,1,0,0,richer
4,26,15,28,7,1,0,400,1,0,0,0,richest
2,24,14,30,10,1,0,400,1,0,0,1,richest
3,30,15,31,10,1,1,400,1,0,0,0,richer
6,24,16,25,3,1,0,400,1,0,0,0,richest
5,30,10,38,22,1,0,400,1,0,0,0,richest
5,0,15,22,1,1,0,400,0,1,0,0,richest
5,26,16,36,14,1,0,400,1,0,0,0,richest
4,0,15,27,6,1,0,400,0,1,0,0,richest
5,26,16,28,6,1,0,400,1,0,0,0,richest
3,23,16,28,6,1,0,400,1,0,0,1,richest
3,27,10,32,16,1,0,400,1,0,0,1,richest
4,29,13,31,12,1,0,400,1,0,0,1,richest
2,25,16,27,5,1,0,400,0,0,0,0,richest
5,27,16,27,5,1,1,400,1,0,0,0,richest
3,0,15,29,8,1,0,400,0,0,0,0,richest
2,27,16,30,8,1,1,400,1,0,0,0,richer
4,24,16,28,6,1,0,400,1,0,0,0,richest
4,6,10,23,7,1,0,400,1,0,0,0,richest
3,0,16,27,5,1,1,400,1,0,0,0,middle
6,21,16,41,19,1,1,400,1,0,0,0,richest
2,31,15,32,11,1,0,400,1,0,0,0,richest
5,27,15,28,7,1,0,400,1,0,0,1,richest
3,0,10,35,19,1,0,400,0,1,0,1,richest
6,27,14,27,7,1,0,400,1,0,0,0,richest
6,14,16,23,1,1,0,400,1,0,0,0,richer
5,24,16,26,4,1,0,400,1,0,0,1,richest
6,0,0,33,27,1,1,400,1,0,0,0,middle
5,27,15,30,9,1,0,400,1,0,0,1,richest
5,26,16,28,6,1,0,400,1,0,0,0,richest
4,27,16,28,6,1,0,400,0,1,0,0,richer
3,19,14,44,24,1,0,400,0,0,1,0,richest
3,0,14,46,26,1,0,400,1,0,0,1,richest
4,21,13,26,7,1,0,400,1,0,0,0,richest
4,24,10,33,17,1,0,400,1,0,0,0,richer
6,28,16,31,9,1,1,400,0,1,0,0,richer
3,26,15,47,26,1,1,400,0,1,0,0,richest
2,21,10,31,15,1,0,400,1,0,0,0,richer
3,0,16,36,14,1,0,400,0,0,0,1,richest
5,0,15,40,19,1,0,400,0,1,0,1,richest
5,0,16,29,7,1,0,400,0,1,0,1,richest
4,18,10,21,5,1,0,400,0,1,0,0,richest
5,29,17,38,15,1,1,400,0,1,0,0,richest
6,36,14,36,16,1,0,400,1,0,0,0,richest
3,29,15,36,15,1,0,400,1,0,0,1,richest
4,0,15,32,11,1,0,400,1,0,0,1,richest
4,32,16,44,22,1,0,400,1,0,0,0,richest
5,0,16,28,6,1,0,400,0,0,1,0,richest
6,0,8,28,14,1,1,400,0,0,1,0,richer
4,24,16,29,7,1,0,400,1,0,0,0,richest
7,0,15,33,12,1,1,400,0,1,0,1,richer
4,0,15,48,27,1,0,400,1,0,0,0,middle
3,19,16,31,9,1,0,400,1,0,0,0,richest
3,25,14,34,14,1,0,400,1,0,0,1,richest
2,0,15,39,18,1,0,400,1,0,0,0,richest
3,0,14,41,21,1,0,400,0,1,0,0,richest
4,29,17,30,7,1,0,400,0,0,1,0,richest
3,27,15,27,6,1,0,400,1,0,0,1,richest
6,42,16,47,25,1,0,400,0,1,0,1,richest
4,34,15,36,15,1,0,400,1,0,0,0,richest
4,26,14,45,25,1,0,400,0,1,0,0,richest
6,25,16,32,10,1,0,400,1,0,0,0,richest
3,24,18,46,22,1,0,400,1,0,0,1,richest
5,31,14,35,15,1,1,400,0,0,0,0,richest
3,16,15,32,11,1,0,400,1,0,0,1,richest
5,25,16,48,26,1,0,400,1,0,0,1,richest
3,0,16,30,8,1,0,400,1,0,0,0,richest
5,14,16,24,2,1,0,400,1,0,0,0,richest
4,32,10,37,21,1,0,400,1,0,0,0,richest
4,41,16,44,22,1,0,400,1,0,0,0,richest
4,24,15,38,17,1,0,400,1,0,0,0,richest
7,24,16,26,4,1,0,400,1,0,0,1,richest
4,0,16,49,27,1,1,400,1,0,0,0,richest
4,0,16,41,19,1,0,400,0,1,0,0,richer
3,23,16,29,7,1,0,400,1,0,0,0,richest
2,19,16,25,3,1,0,400,1,0,0,0,richest
4,,10,41,25,1,1,400,0,1,0,1,richer
3,35,15,45,24,1,1,400,1,0,0,1,richest
2,29,16,31,9,1,1,400,1,0,0,0,richer
3,33,10,35,19,1,1,400,1,0,0,0,richest
3,32,15,41,20,1,0,400,1,0,0,0,richest
6,24,16,44,22,1,0,400,1,0,0,0,richest
4,23,16,24,2,1,0,400,1,0,0,0,richest
5,24,10,47,31,1,1,400,0,1,0,1,richer
4,0,15,38,17,1,0,410,1,0,0,0,richest
3,33,14,35,15,1,0,410,1,0,0,0,richer
3,0,15,28,7,1,1,410,1,0,0,0,richest
3,25,15,26,5,1,0,415,1,0,0,0,richest
5,39,16,48,26,1,0,420,0,1,0,0,richest
3,0,16,31,9,1,0,420,1,0,0,0,richest
3,0,10,49,33,1,1,420,0,1,0,0,richer
3,25,16,49,27,1,1,420,1,0,0,0,richest
5,29,15,35,14,1,1,420,0,1,0,0,richer
4,0,15,45,24,1,1,420,1,0,0,0,richest
6,43,16,44,22,1,1,420,1,0,0,0,richer
6,0,15,27,6,1,0,420,1,0,0,1,richest
7,24,16,28,6,1,0,420,1,0,0,0,richest
3,22,15,40,19,1,1,420,1,0,0,0,richest
4,26,15,27,6,1,0,420,1,0,0,0,richer
2,25,15,28,7,1,0,420,0,1,0,0,richest
5,30,16,36,14,1,0,420,1,0,0,0,richest
5,36,15,43,22,1,0,429,1,0,0,0,richest
5,32,13,40,21,1,0,430,0,0,0,0,richest
5,0,15,28,7,1,0,430,1,0,0,0,richest
6,20,16,25,3,1,0,430,1,0,0,0,richest
4,26,14,26,6,1,0,430,1,0,0,0,richest
3,32,16,34,12,1,0,430,1,0,0,0,richest
5,24,15,36,15,1,1,440,1,0,0,0,richer
2,12,18,32,8,1,0,440,1,0,0,0,richest
4,29,16,38,16,1,1,440,1,0,0,1,richest
5,24,14,46,26,1,0,450,1,0,0,0,richest
5,26,15,38,17,1,0,450,1,0,0,0,richest
6,25,14,45,25,1,1,450,0,1,0,0,richer
2,36,21,40,13,1,0,450,1,0,0,1,richest
3,2,15,29,8,1,0,450,1,0,0,0,richest
4,0,16,27,5,1,0,450,0,1,0,0,richest
3,0,15,29,8,1,0,450,0,0,1,0,richer
5,31,8,43,29,1,0,450,0,0,1,0,richest
4,30,16,34,12,1,1,450,1,0,0,0,richer
5,11,15,31,10,1,0,450,1,0,0,1,richest
2,20,16,37,15,1,0,450,1,0,0,0,richest
2,0,15,22,1,1,0,450,0,0,1,0,richest
6,24,15,29,8,1,0,450,1,0,0,0,richest
4,0,15,43,22,1,0,450,1,0,0,0,richer
5,23,15,37,16,1,1,450,1,0,0,0,richer
2,27,15,40,19,1,0,450,1,0,0,0,richest
3,0,15,36,15,1,0,450,0,1,0,0,richest
5,22,14,48,28,1,0,450,1,0,0,0,richest
5,27,16,39,17,1,0,450,1,0,0,0,richest
4,0,16,46,24,1,0,450,1,0,0,0,richest
5,0,15,27,6,1,0,450,0,0,0,0,richest
5,0,15,40,19,1,0,450,1,0,0,1,richest
5,7,14,27,7,1,0,450,1,0,0,1,richest
4,28,17,35,12,1,0,450,1,0,0,0,richest
5,41,14,47,27,1,1,450,0,1,0,0,richest
3,0,16,45,23,1,0,450,1,0,0,0,richest
6,,16,36,14,1,0,450,0,0,1,0,richest
5,46,18,49,25,1,1,450,1,0,0,0,richest
3,28,15,32,11,1,0,450,0,0,1,0,richest
3,0,14,27,7,1,1,450,0,1,0,0,poorer
4,26,15,32,11,1,0,450,1,0,0,0,richer
4,9,10,49,33,1,1,450,1,0,0,1,richest
3,22,15,37,16,1,0,450,1,0,0,1,richest
3,16,13,26,7,1,0,450,1,0,0,0,richest
2,0,16,31,9,1,0,450,0,0,1,0,richest
7,26,15,34,13,1,0,450,1,0,0,0,richest
3,0,15,47,26,1,0,450,0,1,0,0,richer
3,39,15,39,18,1,0,450,1,0,0,1,richer
6,19,15,37,16,1,1,450,1,0,0,0,richer
4,0,14,34,14,1,1,460,1,0,0,0,richest
2,0,15,40,19,1,1,460,1,0,0,0,poorest
4,0,14,26,6,1,0,460,0,1,0,0,richer
4,3,15,33,12,1,0,460,1,0,0,0,richest
6,0,14,43,23,1,1,460,1,0,0,0,richer
4,0,15,33,12,1,0,460,1,0,0,0,richer
6,25,16,37,15,1,0,460,1,0,0,0,richest
3,0,14,49,29,1,1,460,1,0,0,0,richest
3,31,16,34,12,1,0,470,0,0,0,0,richest
3,0,16,29,7,1,1,470,1,0,0,0,richest
3,20,16,34,12,1,1,478.10999,1,0,0,1,richest
6,0,16,30,8,1,1,480,1,0,0,0,richer
5,31,16,36,14,1,1,480,0,1,0,1,richer
5,0,10,47,31,1,0,480,1,0,0,0,richest
2,43,13,48,29,1,0,480,1,0,0,0,richer
4,32,15,40,19,1,1,480,1,0,0,0,richest
2,24,10,41,25,1,1,480,1,0,0,0,richer
2,27,16,37,15,1,1,480,1,0,0,0,richer
5,25,14,27,7,1,0,480,1,0,0,1,richest
2,0,13,27,8,1,1,490,1,0,0,0,middle
7,44,16,49,27,1,0,500,1,0,0,0,richest
3,0,0,43,37,1,1,500,1,0,0,0,poorest
3,33,15,40,19,1,0,500,1,0,0,0,richest
4,0,15,45,24,1,1,500,0,1,0,0,richer
3,25,16,33,11,1,0,500,1,0,0,0,richest
4,31,15,46,25,1,0,500,1,0,0,0,richest
5,15,15,35,14,1,0,500,1,0,0,0,richest
2,0,10,39,23,1,0,500,1,0,0,0,richest
4,31,15,35,14,1,1,500,1,0,0,0,richer
4,29,12,30,12,1,0,500,1,0,0,0,richest
5,0,10,46,30,1,1,500,1,0,0,0,richer
4,0,15,25,4,1,0,500,0,1,0,0,richest
3,0,16,46,24,1,0,500,1,0,0,0,richest
2,39,7,42,29,1,0,500,1,0,0,0,richest
4,24,15,30,9,1,1,500,1,0,0,0,richer
5,21,10,48,32,1,0,500,1,0,0,1,richest
2,31,15,33,12,1,0,500,1,0,0,0,richest
4,0,14,23,3,1,0,500,1,0,0,1,richest
3,0,16,28,6,1,0,500,0,1,0,0,richest
4,27,16,32,10,1,0,500,1,0,0,0,richest
6,0,8,42,28,1,0,500,1,0,0,1,richer
6,0,7,44,31,1,0,500,0,1,0,0,richer
3,34,15,45,24,1,1,500,0,1,0,0,richest
5,20,10,31,15,1,1,500,1,0,0,0,richer
6,27,16,27,5,1,0,500,0,1,0,0,richest
6,0,15,31,10,1,0,500,1,0,0,0,richest
3,18,18,35,11,1,0,500,0,1,0,0,richest
3,0,10,36,20,1,0,500,1,0,0,0,richest
4,43,14,45,25,1,1,500,1,0,0,0,richest
6,24,8,34,20,1,1,500,0,1,0,1,richer
3,13,16,31,9,1,0,500,1,0,0,0,richest
3,0,15,47,26,1,1,500,1,0,0,0,richer
4,0,15,32,11,1,1,500,1,0,0,0,richest
5,20,16,30,8,1,0,500,0,0,0,0,richest
3,23,15,43,22,1,1,500,1,0,0,1,richest
5,35,16,35,13,1,0,500,1,0,0,0,richest
4,30,15,35,14,1,0,500,1,0,0,1,richest
3,23,16,28,6,1,0,500,1,0,0,0,richest
6,0,10,34,18,1,1,500,1,0,0,1,poorer
4,39,14,39,19,1,0,500,1,0,0,0,richest
5,27,15,28,7,1,0,500,1,0,0,0,richest
6,31,16,39,17,1,0,500,0,1,0,0,richest
4,0,14,38,18,1,1,500,0,1,0,1,richest
2,32,16,42,20,1,0,500,1,0,0,1,richest
2,22,16,31,9,1,0,500,0,1,0,0,richest
4,24,16,34,12,1,0,500,1,0,0,0,richest
4,25,16,31,9,1,0,500,0,1,0,0,richest
4,21,16,31,9,1,0,500,1,0,0,0,richest
3,19,16,29,7,1,0,500,1,0,0,1,richest
4,0,13,32,13,1,0,500,1,0,0,1,richest
3,37,16,45,23,1,1,500,1,0,0,1,richest
5,29,16,31,9,1,0,500,1,0,0,1,richest
4,0,16,42,20,1,1,500,1,0,0,0,richest
6,25,15,33,12,1,0,500,1,0,0,0,richest
6,28,16,42,20,1,0,500,0,1,0,0,richest
3,27,8,32,18,1,0,500,1,0,0,0,richest
6,26,10,33,17,1,1,500,0,1,0,0,middle
5,32,15,37,16,1,0,500,0,1,0,0,richest
6,11,10,19,3,1,0,500,1,0,0,1,richest
7,27,18,31,7,1,0,500,1,0,0,0,richest
3,26,12,26,8,1,0,500,1,0,0,0,richest
3,0,15,32,11,1,1,500,1,0,0,1,richest
5,27,16,35,13,1,1,500,1,0,0,0,richer
4,44,20,49,23,1,1,500,1,0,0,1,richest
2,27,15,40,19,1,0,500,0,1,0,0,richest
4,14,24,34,4,1,0,500,0,1,0,0,richest
4,23,10,25,9,1,0,500,1,0,0,0,richer
3,29,15,33,12,1,0,500,0,0,1,0,richest
6,0,15,31,10,1,1,500,0,0,0,1,richest
3,27,16,32,10,1,1,500,1,0,0,0,richer
6,35,10,42,26,1,0,500,0,1,0,1,richest
5,0,16,41,19,1,0,500,1,0,0,0,richest
5,36,15,47,26,1,1,500,1,0,0,0,richest
3,0,7,29,16,1,0,500,1,0,0,0,richer
6,0,16,26,4,1,0,500,1,0,0,0,richest
4,24,14,39,19,1,0,500,1,0,0,0,richest
5,20,15,30,9,1,1,500,1,0,0,0,richer
2,0,16,30,8,1,0,500,1,0,0,0,richest
5,0,16,28,6,1,1,500,1,0,0,0,richer
3,19,16,26,4,1,0,500,0,1,0,0,richest
5,23,14,38,18,1,0,500,1,0,0,0,richest
4,24,16,49,27,1,0,500,1,0,0,0,richest
3,35,7,38,25,1,0,500,0,1,0,0,richest
4,23,15,26,5,1,0,500,1,0,0,0,richest
5,0,16,33,11,1,1,500,1,0,0,1,richest
3,0,15,44,23,1,1,500,1,0,0,0,richer
4,24,16,29,7,1,0,500,1,0,0,0,richest
5,0,10,41,25,1,0,500,1,0,0,1,richest
4,,16,35,13,1,1,500,1,0,0,0,middle
2,23,14,29,9,1,0,500,1,0,0,0,richest
4,0,15,37,16,1,0,500,0,1,0,1,richest
3,17,9,34,19,1,0,500,0,1,0,1,richest
4,29,16,47,25,1,0,500,0,1,0,0,richest
6,15,15,35,14,1,0,500,1,0,0,1,richest
5,24,15,28,7,1,0,500,1,0,0,0,richest
4,11,17,25,2,1,0,500,1,0,0,1,richest
3,24,16,26,4,1,0,500,1,0,0,0,richest
2,0,16,35,13,1,0,500,0,0,1,0,richest
7,0,15,49,28,1,0,500,1,0,0,0,richest
7,37,15,40,19,1,0,500,0,0,0,0,richest
6,40,14,41,21,1,1,500,1,0,0,0,richest
3,0,10,28,12,1,1,500,0,1,0,0,richer
3,0,15,34,13,1,1,500,1,0,0,1,richer
3,19,16,24,2,1,0,500,1,0,0,0,richest
6,13,5,28,17,1,1,500,1,0,0,0,poorer
6,25,15,28,7,1,0,500,0,1,0,0,richest
6,0,10,40,24,1,1,500,0,1,0,0,richer
6,45,16,49,27,1,0,500,0,1,0,0,richest
4,0,12,26,8,1,0,500,0,0,1,0,richest
3,23,16,25,3,1,0,500,1,0,0,1,richest
6,20,8,47,33,1,1,500,0,1,0,0,middle
3,42,16,46,24,1,0,500,1,0,0,0,richest
3,0,16,34,12,1,0,500,1,0,0,0,richest
4,37,15,41,20,1,0,500,1,0,0,1,richest
4,0,8,34,20,1,0,500,1,0,0,0,richest
2,21,16,23,1,1,0,500,1,0,0,0,richest
5,0,14,31,11,1,1,500,1,0,0,0,richer
5,21,8,31,17,1,0,500,0,1,0,1,richest
4,27,15,29,8,1,1,500,0,1,0,0,richer
2,21,16,23,1,1,0,500,1,0,0,0,richest
3,0,6,34,22,1,0,500,0,0,1,0,richer
7,23,15,26,5,1,1,500,1,0,0,0,richer
6,30,16,34,12,1,0,500,1,0,0,0,richest
4,33,10,40,24,1,1,500,0,1,0,1,richest
3,22,10,29,13,1,0,500,1,0,0,1,richest
2,21,15,36,15,1,0,500,1,0,0,0,richest
6,0,16,30,8,1,0,500,1,0,0,1,richest
3,0,15,36,15,1,0,500,0,1,0,0,richest
7,0,8,38,24,1,0,500,1,0,0,0,richest
3,22,16,27,5,1,0,500,1,0,0,0,richest
6,24,15,29,8,1,1,500,1,0,0,0,richer
3,24,15,39,18,1,0,500,0,1,0,0,richest
5,0,15,46,25,1,0,500,0,1,0,0,richest
5,30,16,37,15,1,0,500,1,0,0,0,richest
2,0,15,48,27,1,1,500,1,0,0,0,richer
6,0,4,31,21,1,1,500,1,0,0,0,richer
3,22,14,25,5,1,0,500,0,1,0,0,richest
3,19,16,38,16,1,0,510,1,0,0,1,richest
2,29,15,33,12,1,0,510,0,0,0,0,richest
3,26,15,30,9,1,1,510,1,0,0,0,middle
5,23,15,27,6,1,0,510,0,1,0,0,richest
7,25,20,43,17,1,0,520,1,0,0,0,richest
7,33,14,37,17,1,0,520,1,0,0,0,richest
4,0,16,42,20,1,0,520,1,0,0,0,richest
2,28,16,33,11,1,0,520,1,0,0,0,richest
4,36,15,45,24,1,0,520,1,0,0,0,richest
4,32,16,45,23,1,0,520,1,0,0,0,richest
4,24,16,33,11,1,1,520,1,0,0,0,richest
5,29,15,48,27,1,0,530,1,0,0,1,richest
3,0,15,26,5,1,0,530,1,0,0,1,richest
5,0,16,28,6,1,0,530,0,1,0,0,richest
5,22,15,41,20,1,0,530,0,1,0,0,richest
6,23,16,26,4,1,0,530,1,0,0,0,richest
4,20,16,41,19,1,1,540,0,1,0,0,richer
5,24,10,33,17,1,0,540,0,1,0,1,richer
2,0,15,30,9,1,0,540,0,0,0,0,richest
3,25,16,35,13,1,0,540,1,0,0,0,richest
3,35,15,41,20,1,0,540,1,0,0,1,richest
7,33,15,45,24,1,0,550,1,0,0,0,richest
6,32,14,32,12,1,0,550,1,0,0,0,richest
