"","hhincome","educ_wife_lvl","educ_husb_lvl","hours_housewk_husb","hours_housewk_wife","educ_wife_lvl_LessHS","educ_wife_lvl_SomeUN","educ_wife_lvl_UNIV","educ_husb_lvl_LessHS","educ_husb_lvl_SomeUN","educ_husb_lvl_UNIV","both_univ","both_hs"
"3789",197,"UNIV","UNIV",9.37,16.13,0,0,1,0,0,1,1,0
"3790",155,"LessHS","LessHS",4.65,9.68,1,0,0,1,0,0,0,1
"3791",161,"LessHS","LessHS",6.23,10.51,1,0,0,1,0,0,0,1
"3792",172,"SomeUN","SomeUN",5.13,11.57,0,1,0,0,1,0,0,0
"3793",118,"LessHS","LessHS",0,5.03,1,0,0,1,0,0,0,1
"3794",184,"LessHS","SomeUN",9.95,14.79,1,0,0,0,1,0,0,0
"3795",122,"LessHS","LessHS",0.58,5.25,1,0,0,1,0,0,0,1
"3796",153,"SomeUN","LessHS",5.04,8.9,0,1,0,1,0,0,0,0
"3797",113,"LessHS","UNIV",2.48,5.74,1,0,0,0,0,1,0,0
"3798",135,"LessHS","SomeUN",0.93,6.99,1,0,0,0,1,0,0,0
"3799",69,"LessHS","LessHS",0,1.76,1,0,0,1,0,0,0,1
"3800",211,"UNIV","UNIV",10.64,18.55,0,0,1,0,0,1,1,0
"3801",154,"LessHS","SomeUN",7.76,10.94,1,0,0,0,1,0,0,0
"3802",157,"LessHS","LessHS",4.13,9.43,1,0,0,1,0,0,0,1
"3803",142,"UNIV","SomeUN",3.8,7.89,0,0,1,0,1,0,0,0
"3804",130,"SomeUN","UNIV",0.0999999999999996,6.49,0,1,0,0,0,1,0,0
"3805",130,"SomeUN","LessHS",0.2,5.87,0,1,0,1,0,0,0,0
"3806",157,"SomeUN","LessHS",5,9.74,0,1,0,1,0,0,0,0
"3807",116,"SomeUN","SomeUN",0,4.9,0,1,0,0,1,0,0,0
"3808",96,"LessHS","LessHS",0,2.77,1,0,0,1,0,0,0,1
"3809",120,"LessHS","UNIV",1.46,6.35,1,0,0,0,0,1,0,0
"3810",149,"LessHS","LessHS",1.63,8.37,1,0,0,1,0,0,0,1
"3811",185,"SomeUN","UNIV",8.41,14.62,0,1,0,0,0,1,0,0
"3812",145,"LessHS","SomeUN",4.15,8.67,1,0,0,0,1,0,0,0
"3813",89,"LessHS","LessHS",0,1.99,1,0,0,1,0,0,0,1
"3814",125,"SomeUN","SomeUN",0,5.47,0,1,0,0,1,0,0,0
"3815",135,"SomeUN","UNIV",0.88,7.03,0,1,0,0,0,1,0,0
"3816",109,"LessHS","LessHS",5.32,5.53,1,0,0,1,0,0,0,1
"3817",125,"LessHS","LessHS",0.98,5.71,1,0,0,1,0,0,0,1
"3818",157,"LessHS","LessHS",3.27,9.73,1,0,0,1,0,0,0,1
"3819",147,"LessHS","SomeUN",2.89,8.93,1,0,0,0,1,0,0,0
"3820",113,"LessHS","SomeUN",0.6,4.23,1,0,0,0,1,0,0,0
"3821",108,"SomeUN","SomeUN",0,4.06,0,1,0,0,1,0,0,0
"3822",130,"LessHS","SomeUN",0.81,6.45,1,0,0,0,1,0,0,0
"3823",144,"UNIV","UNIV",2.43,7.97,0,0,1,0,0,1,1,0
"3824",106,"UNIV","LessHS",1.71,3.61,0,0,1,1,0,0,0,0
"3825",142,"LessHS","LessHS",4.75,7.9,1,0,0,1,0,0,0,1
"3826",186,"LessHS","UNIV",12.36,15.29,1,0,0,0,0,1,0,0
"3827",182,"LessHS","UNIV",7.44,14.06,1,0,0,0,0,1,0,0
"3828",112,"SomeUN","LessHS",0,4.43,0,1,0,1,0,0,0,0
"3829",111,"LessHS","SomeUN",0,4.32,1,0,0,0,1,0,0,0
"3830",160,"LessHS","SomeUN",5.58,10.79,1,0,0,0,1,0,0,0
"3831",70,"LessHS","LessHS",1.82,2.61,1,0,0,1,0,0,0,1
"3832",194,"SomeUN","SomeUN",7.03,15.74,0,1,0,0,1,0,0,0
"3833",168,"LessHS","LessHS",8.88,12,1,0,0,1,0,0,0,1
"3834",153,"LessHS","LessHS",4.93,9.57,1,0,0,1,0,0,0,1
"3835",142,"LessHS","UNIV",2.99,8.04,1,0,0,0,0,1,0,0
"3836",116,"UNIV","SomeUN",0.54,5.24,0,0,1,0,1,0,0,0
"3837",162,"LessHS","SomeUN",6.2,11.42,1,0,0,0,1,0,0,0
"3838",215,"UNIV","SomeUN",12.77,19.4,0,0,1,0,1,0,0,0
"3839",102,"SomeUN","LessHS",0,3.78,0,1,0,1,0,0,0,0
"3840",182,"LessHS","SomeUN",6.39,13.77,1,0,0,0,1,0,0,0
"3841",108,"SomeUN","LessHS",0,3.92,0,1,0,1,0,0,0,0
"3842",127,"LessHS","SomeUN",1.54,6.23,1,0,0,0,1,0,0,0
"3843",165,"UNIV","UNIV",5.18,11.11,0,0,1,0,0,1,1,0
"3844",68,"LessHS","LessHS",0,0.5,1,0,0,1,0,0,0,1
"3845",58,"LessHS","LessHS",0,0.26,1,0,0,1,0,0,0,1
"3846",176,"LessHS","UNIV",9.86,13.61,1,0,0,0,0,1,0,0
"3847",132,"SomeUN","LessHS",2.43,6.52,0,1,0,1,0,0,0,0
"3848",120,"UNIV","SomeUN",0,4.98,0,0,1,0,1,0,0,0
"3849",97,"LessHS","LessHS",0,3.22,1,0,0,1,0,0,0,1
"3850",120,"LessHS","SomeUN",3.41,5.8,1,0,0,0,1,0,0,0
"3851",160,"LessHS","SomeUN",6.74,10.91,1,0,0,0,1,0,0,0
"3852",203,"UNIV","SomeUN",12.1,17.36,0,0,1,0,1,0,0,0
"3853",148,"LessHS","SomeUN",2.54,8.44,1,0,0,0,1,0,0,0
"3854",158,"UNIV","SomeUN",5.48,10.08,0,0,1,0,1,0,0,0
"3855",141,"LessHS","UNIV",3.19,8.14,1,0,0,0,0,1,0,0
"3856",128,"LessHS","SomeUN",0.97,6.27,1,0,0,0,1,0,0,0
"3857",145,"UNIV","SomeUN",1.58,8.15,0,0,1,0,1,0,0,0
"3858",75,"LessHS","LessHS",0,1.34,1,0,0,1,0,0,0,1
"3859",127,"SomeUN","UNIV",0.73,6.15,0,1,0,0,0,1,0,0
"3860",179,"LessHS","UNIV",7.56,13.9,1,0,0,0,0,1,0,0
"3861",116,"SomeUN","LessHS",0.82,4.93,0,1,0,1,0,0,0,0
"3862",112,"LessHS","SomeUN",0.93,4.67,1,0,0,0,1,0,0,0
"3863",141,"LessHS","SomeUN",5.52,8.7,1,0,0,0,1,0,0,0
"3864",172,"UNIV","SomeUN",7.48,11.97,0,0,1,0,1,0,0,0
"3865",98,"LessHS","LessHS",0,3.33,1,0,0,1,0,0,0,1
"3866",153,"SomeUN","LessHS",2.53,9.03,0,1,0,1,0,0,0,0
"3867",113,"LessHS","SomeUN",0,4.59,1,0,0,0,1,0,0,0
"3868",134,"LessHS","SomeUN",2.93,7.21,1,0,0,0,1,0,0,0
"3869",133,"LessHS","SomeUN",1.98,7.17,1,0,0,0,1,0,0,0
"3870",96,"LessHS","LessHS",0,3.17,1,0,0,1,0,0,0,1
"3871",146,"LessHS","UNIV",3.95,8.67,1,0,0,0,0,1,0,0
"3872",142,"SomeUN","LessHS",3.64,7.65,0,1,0,1,0,0,0,0
"3873",112,"LessHS","LessHS",0,4.49,1,0,0,1,0,0,0,1
"3874",210,"LessHS","UNIV",12.99,19.01,1,0,0,0,0,1,0,0
"3875",127,"LessHS","LessHS",3.84,6.46,1,0,0,1,0,0,0,1
"3876",123,"LessHS","SomeUN",1.27,6,1,0,0,0,1,0,0,0
"3877",98,"LessHS","LessHS",0.72,3.48,1,0,0,1,0,0,0,1
"3878",127,"LessHS","LessHS",0.95,5.87,1,0,0,1,0,0,0,1
"3879",160,"UNIV","UNIV",3.73,9.67,0,0,1,0,0,1,1,0
"3880",143,"SomeUN","SomeUN",2.01,8.13,0,1,0,0,1,0,0,0
"3881",165,"LessHS","UNIV",7.67,11.45,1,0,0,0,0,1,0,0
"3882",175,"SomeUN","SomeUN",5.21,12.49,0,1,0,0,1,0,0,0
"3883",169,"LessHS","SomeUN",8.21,12.49,1,0,0,0,1,0,0,0
"3884",142,"LessHS","UNIV",3.07,8.43,1,0,0,0,0,1,0,0
"3885",171,"LessHS","SomeUN",9.69,12.57,1,0,0,0,1,0,0,0
"3886",84,"LessHS","LessHS",3.73,3.62,1,0,0,1,0,0,0,1
"3887",149,"UNIV","UNIV",2.07,8.43,0,0,1,0,0,1,1,0
"3888",124,"SomeUN","UNIV",0.34,5.77,0,1,0,0,0,1,0,0
"3889",138,"LessHS","SomeUN",4.7,8.15,1,0,0,0,1,0,0,0
"3890",141,"SomeUN","SomeUN",2.46,7.72,0,1,0,0,1,0,0,0
"3891",191,"LessHS","UNIV",10.34,15.16,1,0,0,0,0,1,0,0
"3892",130,"LessHS","LessHS",7.09,8.09,1,0,0,1,0,0,0,1
"3893",80,"SomeUN","LessHS",0,1.19,0,1,0,1,0,0,0,0
"3894",117,"LessHS","LessHS",0.73,4.72,1,0,0,1,0,0,0,1
"3895",137,"LessHS","SomeUN",1.39,7.54,1,0,0,0,1,0,0,0
"3896",137,"SomeUN","LessHS",1.47,7.09,0,1,0,1,0,0,0,0
"3897",65,"LessHS","LessHS",0,0.52,1,0,0,1,0,0,0,1
"3898",71,"LessHS","LessHS",0,1.04,1,0,0,1,0,0,0,1
"3899",186,"UNIV","UNIV",7.73,14.34,0,0,1,0,0,1,1,0
"3900",82,"LessHS","LessHS",0,1.6,1,0,0,1,0,0,0,1
"3901",91,"UNIV","LessHS",0.54,2.55,0,0,1,1,0,0,0,0
"3902",147,"SomeUN","SomeUN",1.99,8.3,0,1,0,0,1,0,0,0
"3903",125,"UNIV","UNIV",0,5.74,0,0,1,0,0,1,1,0
"3904",111,"LessHS","SomeUN",0,4.91,1,0,0,0,1,0,0,0
"3905",172,"LessHS","SomeUN",7.63,12.24,1,0,0,0,1,0,0,0
"3906",152,"UNIV","SomeUN",4.46,9.37,0,0,1,0,1,0,0,0
"3907",135,"LessHS","LessHS",5.42,7.81,1,0,0,1,0,0,0,1
"3908",112,"LessHS","LessHS",0,4.25,1,0,0,1,0,0,0,1
"3909",64,"LessHS","LessHS",0,1.54,1,0,0,1,0,0,0,1
"3910",143,"LessHS","LessHS",1.92,7.74,1,0,0,1,0,0,0,1
"3911",107,"LessHS","LessHS",0,3.66,1,0,0,1,0,0,0,1
"3912",117,"LessHS","LessHS",2.75,5.64,1,0,0,1,0,0,0,1
"3913",169,"SomeUN","UNIV",6.64,11.85,0,1,0,0,0,1,0,0
"3914",168,"UNIV","SomeUN",4.85,11.21,0,0,1,0,1,0,0,0
"3915",176,"UNIV","UNIV",4.43,12.49,0,0,1,0,0,1,1,0
"3916",177,"LessHS","SomeUN",8.42,13.3,1,0,0,0,1,0,0,0
"3917",126,"LessHS","LessHS",0.84,5.33,1,0,0,1,0,0,0,1
"3918",133,"SomeUN","SomeUN",1.62,6.96,0,1,0,0,1,0,0,0
"3919",87,"SomeUN","LessHS",0,2.18,0,1,0,1,0,0,0,0
"3920",146,"SomeUN","SomeUN",2.04,8.17,0,1,0,0,1,0,0,0
"3921",154,"SomeUN","LessHS",2.88,9.34,0,1,0,1,0,0,0,0
"3922",131,"LessHS","LessHS",2.65,6.19,1,0,0,1,0,0,0,1
"3923",127,"LessHS","LessHS",0.42,5.87,1,0,0,1,0,0,0,1
"3924",77,"LessHS","LessHS",0.55,2.26,1,0,0,1,0,0,0,1
"3925",146,"SomeUN","LessHS",2.98,8.37,0,1,0,1,0,0,0,0
"3926",145,"LessHS","LessHS",5.8,8.73,1,0,0,1,0,0,0,1
"3927",184,"LessHS","SomeUN",9.91,14.52,1,0,0,0,1,0,0,0
"3928",196,"SomeUN","SomeUN",8.86,15.86,0,1,0,0,1,0,0,0
"3929",143,"LessHS","LessHS",2.75,7.8,1,0,0,1,0,0,0,1
"3930",180,"SomeUN","SomeUN",6.71,12.68,0,1,0,0,1,0,0,0
"3931",170,"UNIV","SomeUN",5.63,11.54,0,0,1,0,1,0,0,0
"3932",109,"LessHS","LessHS",1.38,4.47,1,0,0,1,0,0,0,1
"3933",197,"LessHS","UNIV",12.08,16.79,1,0,0,0,0,1,0,0
"3934",164,"LessHS","UNIV",6.15,11.42,1,0,0,0,0,1,0,0
"3935",153,"UNIV","UNIV",2.08,9.43,0,0,1,0,0,1,1,0
"3936",118,"SomeUN","UNIV",0.5,5.08,0,1,0,0,0,1,0,0
"3937",162,"UNIV","LessHS",7.88,10.6,0,0,1,1,0,0,0,0
"3938",173,"SomeUN","UNIV",4.9,12.45,0,1,0,0,0,1,0,0
"3939",156,"UNIV","LessHS",6.73,9.37,0,0,1,1,0,0,0,0
"3940",87,"LessHS","LessHS",0,2.62,1,0,0,1,0,0,0,1
"3941",190,"LessHS","UNIV",11.15,15.73,1,0,0,0,0,1,0,0
"3942",83,"LessHS","LessHS",0,2.47,1,0,0,1,0,0,0,1
"3943",136,"LessHS","LessHS",1.17,6.88,1,0,0,1,0,0,0,1
"3944",154,"UNIV","SomeUN",4.77,9.59,0,0,1,0,1,0,0,0
"3945",182,"LessHS","SomeUN",7.64,14.03,1,0,0,0,1,0,0,0
"3946",165,"UNIV","SomeUN",4.01,10.79,0,0,1,0,1,0,0,0
"3947",197,"SomeUN","SomeUN",7.95,15.74,0,1,0,0,1,0,0,0
"3948",115,"LessHS","UNIV",0.3,4.83,1,0,0,0,0,1,0,0
"3949",179,"LessHS","SomeUN",7.69,13.01,1,0,0,0,1,0,0,0
"3950",103,"LessHS","SomeUN",0.45,4.16,1,0,0,0,1,0,0,0
"3951",114,"LessHS","SomeUN",1.11,5.24,1,0,0,0,1,0,0,0
"3952",139,"SomeUN","LessHS",3.34,7.25,0,1,0,1,0,0,0,0
"3953",200,"SomeUN","SomeUN",10.17,17.07,0,1,0,0,1,0,0,0
"3954",156,"LessHS","SomeUN",5.56,10.25,1,0,0,0,1,0,0,0
"3955",170,"LessHS","SomeUN",5.63,12.16,1,0,0,0,1,0,0,0
"3956",171,"LessHS","SomeUN",7.88,12.65,1,0,0,0,1,0,0,0
"3957",204,"UNIV","UNIV",9.73,17.18,0,0,1,0,0,1,1,0
"3958",152,"UNIV","UNIV",1.55,9.38,0,0,1,0,0,1,1,0
"3959",117,"LessHS","LessHS",5.95,5.95,1,0,0,1,0,0,0,1
"3960",220,"UNIV","SomeUN",15.86,20.62,0,0,1,0,1,0,0,0
"3961",171,"SomeUN","SomeUN",4.54,11.52,0,1,0,0,1,0,0,0
"3962",86,"SomeUN","LessHS",0,2.53,0,1,0,1,0,0,0,0
"3963",156,"LessHS","SomeUN",6.49,10.38,1,0,0,0,1,0,0,0
"3964",86,"LessHS","SomeUN",3.83,3.81,1,0,0,0,1,0,0,0
"3965",147,"LessHS","LessHS",3.56,8.45,1,0,0,1,0,0,0,1
"3966",88,"LessHS","LessHS",0,2.75,1,0,0,1,0,0,0,1
"3967",152,"SomeUN","LessHS",5.57,9.06,0,1,0,1,0,0,0,0
"3968",148,"LessHS","SomeUN",4.69,9.1,1,0,0,0,1,0,0,0
"3969",121,"LessHS","LessHS",0.00999999999999979,5.39,1,0,0,1,0,0,0,1
"3970",153,"UNIV","UNIV",2.42,8.85,0,0,1,0,0,1,1,0
"3971",212,"SomeUN","UNIV",11.36,19.04,0,1,0,0,0,1,0,0
"3972",143,"LessHS","LessHS",2.82,7.55,1,0,0,1,0,0,0,1
"3973",65,"LessHS","LessHS",0,1.08,1,0,0,1,0,0,0,1
"3974",54,"LessHS","LessHS",1.18,1.38,1,0,0,1,0,0,0,1
"3975",162,"UNIV","SomeUN",3.55,10.41,0,0,1,0,1,0,0,0
"3976",72,"LessHS","LessHS",4.94,3.21,1,0,0,1,0,0,0,1
"3977",164,"SomeUN","LessHS",5.87,10.53,0,1,0,1,0,0,0,0
"3978",84,"LessHS","SomeUN",1.41,3.24,1,0,0,0,1,0,0,0
"3979",106,"LessHS","LessHS",0,3.58,1,0,0,1,0,0,0,1
"3980",93,"LessHS","SomeUN",0,3.53,1,0,0,0,1,0,0,0
"3981",134,"LessHS","LessHS",6.4,7.81,1,0,0,1,0,0,0,1
"3982",118,"LessHS","UNIV",0.58,5.05,1,0,0,0,0,1,0,0
"3983",167,"LessHS","LessHS",5.26,11.23,1,0,0,1,0,0,0,1
"3984",181,"SomeUN","LessHS",7.37,13.41,0,1,0,1,0,0,0,0
"3985",183,"LessHS","SomeUN",8.61,14.35,1,0,0,0,1,0,0,0
"3986",158,"LessHS","LessHS",4.19,9.83,1,0,0,1,0,0,0,1
"3987",157,"LessHS","SomeUN",9.36,10.87,1,0,0,0,1,0,0,0
"3988",174,"SomeUN","UNIV",6.3,12.94,0,1,0,0,0,1,0,0
"3989",101,"LessHS","LessHS",0,3.49,1,0,0,1,0,0,0,1
"3990",139,"SomeUN","UNIV",0.86,7.57,0,1,0,0,0,1,0,0
"3991",168,"LessHS","LessHS",6.56,11.52,1,0,0,1,0,0,0,1
"3992",155,"LessHS","LessHS",3.82,9.33,1,0,0,1,0,0,0,1
"3993",113,"LessHS","SomeUN",0,4.7,1,0,0,0,1,0,0,0
"3994",116,"LessHS","SomeUN",2.34,5.59,1,0,0,0,1,0,0,0
"3995",174,"LessHS","SomeUN",8.31,12.54,1,0,0,0,1,0,0,0
"3996",46,"LessHS","LessHS",0,0.45,1,0,0,1,0,0,0,1
"3997",121,"SomeUN","SomeUN",0,5.28,0,1,0,0,1,0,0,0
"3998",109,"LessHS","LessHS",0.11,4.1,1,0,0,1,0,0,0,1
"3999",158,"LessHS","LessHS",3.78,9.67,1,0,0,1,0,0,0,1
"4000",174,"LessHS","UNIV",8.31,12.69,1,0,0,0,0,1,0,0
"4001",111,"LessHS","LessHS",0,4.09,1,0,0,1,0,0,0,1
"4002",138,"LessHS","LessHS",1.24,6.8,1,0,0,1,0,0,0,1
"4003",119,"LessHS","LessHS",0.12,4.69,1,0,0,1,0,0,0,1
"4004",176,"LessHS","SomeUN",6.33,12.85,1,0,0,0,1,0,0,0
"4005",150,"LessHS","LessHS",3.46,8.75,1,0,0,1,0,0,0,1
"4006",92,"LessHS","LessHS",0,2.56,1,0,0,1,0,0,0,1
"4007",157,"LessHS","SomeUN",9.4,11.44,1,0,0,0,1,0,0,0
"4008",153,"LessHS","LessHS",3.94,9.26,1,0,0,1,0,0,0,1
"4009",88,"LessHS","LessHS",0,2.16,1,0,0,1,0,0,0,1
"4010",162,"SomeUN","UNIV",4.5,10.56,0,1,0,0,0,1,0,0
"4011",186,"UNIV","SomeUN",8.04,13.88,0,0,1,0,1,0,0,0
"4012",155,"SomeUN","SomeUN",4.22,9.78,0,1,0,0,1,0,0,0
"4013",162,"SomeUN","UNIV",5,10.91,0,1,0,0,0,1,0,0
"4014",72,"LessHS","LessHS",0,1.82,1,0,0,1,0,0,0,1
"4015",114,"LessHS","LessHS",4.23,5.49,1,0,0,1,0,0,0,1
"4016",160,"SomeUN","SomeUN",3.08,10.08,0,1,0,0,1,0,0,0
"4017",152,"SomeUN","LessHS",3.57,8.59,0,1,0,1,0,0,0,0
"4018",196,"LessHS","UNIV",11.17,16.25,1,0,0,0,0,1,0,0
"4019",62,"LessHS","LessHS",0,0.75,1,0,0,1,0,0,0,1
"4020",132,"LessHS","SomeUN",3.07,7.04,1,0,0,0,1,0,0,0
"4021",191,"LessHS","UNIV",10.35,15.46,1,0,0,0,0,1,0,0
"4022",85,"LessHS","LessHS",0,1.82,1,0,0,1,0,0,0,1
"4023",216,"SomeUN","UNIV",12.45,20.17,0,1,0,0,0,1,0,0
"4024",113,"UNIV","SomeUN",0,4.15,0,0,1,0,1,0,0,0
"4025",121,"LessHS","LessHS",0.7,5.27,1,0,0,1,0,0,0,1
"4026",123,"SomeUN","LessHS",0.4,5.27,0,1,0,1,0,0,0,0
"4027",126,"LessHS","UNIV",2.49,6.24,1,0,0,0,0,1,0,0
"4028",168,"UNIV","LessHS",6.31,11.47,0,0,1,1,0,0,0,0
"4029",97,"LessHS","LessHS",0,2.68,1,0,0,1,0,0,0,1
"4030",120,"LessHS","UNIV",4.83,6.46,1,0,0,0,0,1,0,0
"4031",102,"LessHS","LessHS",0,3.61,1,0,0,1,0,0,0,1
"4032",101,"SomeUN","LessHS",0,3.36,0,1,0,1,0,0,0,0
"4033",120,"LessHS","SomeUN",1.45,5.79,1,0,0,0,1,0,0,0
"4034",122,"LessHS","LessHS",2.47,5.94,1,0,0,1,0,0,0,1
"4035",206,"LessHS","UNIV",13.45,18.31,1,0,0,0,0,1,0,0
"4036",233,"UNIV","UNIV",15.94,23,0,0,1,0,0,1,1,0
"4037",159,"LessHS","SomeUN",6.59,11.01,1,0,0,0,1,0,0,0
"4038",222,"UNIV","UNIV",12.6,20.65,0,0,1,0,0,1,1,0
"4039",162,"LessHS","SomeUN",7.76,10.98,1,0,0,0,1,0,0,0
"4040",77,"LessHS","LessHS",0,2.14,1,0,0,1,0,0,0,1
"4041",155,"SomeUN","SomeUN",3.62,9.61,0,1,0,0,1,0,0,0
"4042",115,"LessHS","LessHS",2.89,5.29,1,0,0,1,0,0,0,1
"4043",129,"UNIV","LessHS",3.35,6.06,0,0,1,1,0,0,0,0
"4044",90,"LessHS","LessHS",0,2.35,1,0,0,1,0,0,0,1
"4045",204,"LessHS","SomeUN",10.89,17.64,1,0,0,0,1,0,0,0
"4046",80,"LessHS","LessHS",0,2.01,1,0,0,1,0,0,0,1
"4047",119,"LessHS","SomeUN",1.84,5.45,1,0,0,0,1,0,0,0
"4048",79,"LessHS","LessHS",0,1.57,1,0,0,1,0,0,0,1
"4049",110,"SomeUN","SomeUN",0,4.77,0,1,0,0,1,0,0,0
"4050",79,"LessHS","LessHS",0,1.74,1,0,0,1,0,0,0,1
"4051",149,"LessHS","LessHS",4.23,8.71,1,0,0,1,0,0,0,1
"4052",54,"LessHS","LessHS",0,0.39,1,0,0,1,0,0,0,1
"4053",109,"LessHS","LessHS",0,4.4,1,0,0,1,0,0,0,1
"4054",149,"LessHS","LessHS",6.08,9.13,1,0,0,1,0,0,0,1
"4055",106,"SomeUN","SomeUN",0,3.67,0,1,0,0,1,0,0,0
"4056",117,"SomeUN","UNIV",0.0199999999999996,5.21,0,1,0,0,0,1,0,0
"4057",181,"UNIV","UNIV",8.4,13.58,0,0,1,0,0,1,1,0
"4058",202,"SomeUN","UNIV",10.13,17.61,0,1,0,0,0,1,0,0
"4059",107,"LessHS","SomeUN",2.52,4.4,1,0,0,0,1,0,0,0
"4060",205,"UNIV","SomeUN",11.36,17.23,0,0,1,0,1,0,0,0
"4061",205,"UNIV","UNIV",12.46,17.77,0,0,1,0,0,1,1,0
"4062",141,"SomeUN","LessHS",2.71,7.57,0,1,0,1,0,0,0,0
"4063",106,"LessHS","LessHS",0.77,4.67,1,0,0,1,0,0,0,1
"4064",137,"LessHS","LessHS",5.64,7.78,1,0,0,1,0,0,0,1
"4065",65,"LessHS","LessHS",0,1.42,1,0,0,1,0,0,0,1
"4066",90,"LessHS","LessHS",0,2.64,1,0,0,1,0,0,0,1
"4067",152,"UNIV","SomeUN",5.3,9.39,0,0,1,0,1,0,0,0
"4068",86,"LessHS","SomeUN",0,2.56,1,0,0,0,1,0,0,0
"4069",108,"LessHS","SomeUN",0,4.11,1,0,0,0,1,0,0,0
"4070",107,"LessHS","LessHS",0,3.9,1,0,0,1,0,0,0,1
"4071",192,"SomeUN","SomeUN",7,15.06,0,1,0,0,1,0,0,0
"4072",163,"SomeUN","UNIV",4.6,10.94,0,1,0,0,0,1,0,0
"4073",180,"UNIV","LessHS",10.23,13.54,0,0,1,1,0,0,0,0
"4074",133,"LessHS","LessHS",0.41,6.77,1,0,0,1,0,0,0,1
"4075",147,"SomeUN","LessHS",2.29,8.16,0,1,0,1,0,0,0,0
"4076",138,"LessHS","LessHS",1.74,7.27,1,0,0,1,0,0,0,1
"4077",114,"LessHS","LessHS",1.02,5.08,1,0,0,1,0,0,0,1
"4078",131,"LessHS","LessHS",3.7,7.22,1,0,0,1,0,0,0,1
"4079",73,"LessHS","LessHS",0,1.72,1,0,0,1,0,0,0,1
"4080",114,"LessHS","LessHS",5.01,5.94,1,0,0,1,0,0,0,1
"4081",100,"LessHS","LessHS",0,3.36,1,0,0,1,0,0,0,1
"4082",196,"LessHS","SomeUN",11.48,16.42,1,0,0,0,1,0,0,0
"4083",129,"LessHS","LessHS",0.12,6.11,1,0,0,1,0,0,0,1
"4084",133,"SomeUN","SomeUN",1.33,6.55,0,1,0,0,1,0,0,0
"4085",136,"SomeUN","SomeUN",0.88,7.05,0,1,0,0,1,0,0,0
"4086",157,"SomeUN","LessHS",4.85,9.41,0,1,0,1,0,0,0,0
"4087",176,"SomeUN","SomeUN",5.92,12.5,0,1,0,0,1,0,0,0
"4088",61,"LessHS","LessHS",0,0.75,1,0,0,1,0,0,0,1
"4089",119,"LessHS","SomeUN",1.56,5.63,1,0,0,0,1,0,0,0
"4090",132,"LessHS","LessHS",1.28,6.04,1,0,0,1,0,0,0,1
"4091",130,"SomeUN","LessHS",2.24,6.01,0,1,0,1,0,0,0,0
"4092",140,"LessHS","LessHS",2.22,7.2,1,0,0,1,0,0,0,1
"4093",127,"LessHS","LessHS",2.36,6.81,1,0,0,1,0,0,0,1
"4094",102,"LessHS","LessHS",1.15,3.96,1,0,0,1,0,0,0,1
"4095",127,"LessHS","SomeUN",0.94,6.19,1,0,0,0,1,0,0,0
"4096",138,"LessHS","SomeUN",3.35,7.79,1,0,0,0,1,0,0,0
"4097",137,"LessHS","UNIV",3.63,7.81,1,0,0,0,0,1,0,0
"4098",154,"UNIV","UNIV",2.11,9.24,0,0,1,0,0,1,1,0
"4099",201,"UNIV","SomeUN",11,17.11,0,0,1,0,1,0,0,0
"4100",115,"LessHS","LessHS",1.12,4.59,1,0,0,1,0,0,0,1
"4101",89,"LessHS","SomeUN",0,2.9,1,0,0,0,1,0,0,0
"4102",143,"SomeUN","SomeUN",0.9,7.97,0,1,0,0,1,0,0,0
"4103",202,"UNIV","UNIV",8.69,17.16,0,0,1,0,0,1,1,0
"4104",200,"SomeUN","SomeUN",9.69,16.36,0,1,0,0,1,0,0,0
"4105",188,"UNIV","UNIV",6.39,14.07,0,0,1,0,0,1,1,0
"4106",94,"LessHS","LessHS",1.43,3.59,1,0,0,1,0,0,0,1
"4107",177,"LessHS","SomeUN",6.31,12.92,1,0,0,0,1,0,0,0
"4108",168,"LessHS","SomeUN",6.72,11.99,1,0,0,0,1,0,0,0
"4109",149,"LessHS","LessHS",3.65,8.71,1,0,0,1,0,0,0,1
"4110",121,"SomeUN","UNIV",0.19,6.04,0,1,0,0,0,1,0,0
"4111",205,"UNIV","SomeUN",13.6,17.59,0,0,1,0,1,0,0,0
"4112",91,"SomeUN","LessHS",0,2.11,0,1,0,1,0,0,0,0
"4113",84,"LessHS","LessHS",0,1.82,1,0,0,1,0,0,0,1
"4114",197,"UNIV","SomeUN",9.66,16.15,0,0,1,0,1,0,0,0
"4115",151,"LessHS","SomeUN",4.32,9.48,1,0,0,0,1,0,0,0
"4116",152,"LessHS","SomeUN",2.94,8.85,1,0,0,0,1,0,0,0
"4117",123,"LessHS","UNIV",2.11,6.44,1,0,0,0,0,1,0,0
"4118",135,"UNIV","SomeUN",0.83,6.9,0,0,1,0,1,0,0,0
"4119",88,"LessHS","SomeUN",1.76,3.56,1,0,0,0,1,0,0,0
"4120",152,"SomeUN","SomeUN",2.87,9.47,0,1,0,0,1,0,0,0
"4121",108,"LessHS","SomeUN",0,3.99,1,0,0,0,1,0,0,0
"4122",91,"LessHS","LessHS",0,2.52,1,0,0,1,0,0,0,1
"4123",132,"UNIV","UNIV",1.65,6.5,0,0,1,0,0,1,1,0
"4124",158,"LessHS","SomeUN",6.09,10.6,1,0,0,0,1,0,0,0
